Frequency	Phi	Theta	EPhi real	EPhi imaginary	ETheta real	ETheta imaginary	Gain . dB	Gain Phi. Lin	Gain Theta. Lin
2400000000	1.780235837	1.6231562044	0.00729517716614232	0.014060615712848	-0.331050827624695	0.440982704228959	-5.16681897233686	0.000250920524109792	0.304060395900081
2400000000	1.780235837	1.6755160819	0.0171093075010394	0.00821096063510641	-0.420253631444216	0.298323488664914	-5.75167074171271	0.00036014827771639	0.265610018631256
2400000000	1.780235837	1.7278759595	0.0275178139055498	0.00355113546548775	-0.464928121795495	0.11244792378577	-6.39080070827636	0.000769840645234715	0.228802694000017
2400000000	1.780235837	1.780235837	0.0371338645718885	0.00137567015458269	-0.459426651839829	-0.093747527649622	-6.55131906524644	0.00138081636641757	0.219861447361172
2400000000	1.780235837	1.8325957146	0.0445296997947408	0.00258325356835537	-0.403289466465089	-0.294745326012582	-5.99450323096516	0.00198956736280816	0.249517200967959
2400000000	1.780235837	1.8849555922	0.0484422219878458	0.00747044314453871	-0.301167437205247	-0.465676514364254	-5.08695892311103	0.00240245639189552	0.307556441263218
2400000000	1.780235837	1.9373154697	0.047960559077805	0.0156173033136881	-0.162219802261415	-0.585483735770805	-4.29865179853926	0.00254411538984736	0.36910646909787
2400000000	1.780235837	1.9896753473	0.0426672737467509	0.025891842966814	0.000922765121163315	-0.639551541708382	-3.85611258997032	0.00249088378119833	0.409027025997037
2400000000	1.780235837	2.0420352248	0.0327122233071156	0.0365809583501376	0.17349896606286	-0.621454553464845	-3.78080537565254	0.0024082560675091	0.416307653247071
2400000000	1.780235837	2.0943951024	0.0188085763862623	0.045634052484667	0.340108052251452	-0.533599635685848	-3.94869258705424	0.00243622929185121	0.400402058410346
2400000000	1.780235837	2.14675498	0.00215238753866938	0.0509852337493129	0.486193784558445	-0.386694445131297	-4.10585371479728	0.00260412683258869	0.385916990038665
2400000000	1.780235837	2.1991148575	-0.0157215365054676	0.0509045583900766	0.59937665687179	-0.198138774506447	-3.96476958257774	0.00283844077498147	0.39851135076572
2400000000	1.780235837	2.2514747351	-0.0331257762051435	0.0443210422680339	0.670516662810654	0.0104167270364275	-3.44129286796224	0.0030616718369181	0.449701103308888
2400000000	1.780235837	2.3038346126	-0.0484214828059248	0.0310617786090849	0.694424784013005	0.215988819188162	-2.73936207819073	0.00330947408748428	0.528876950665805
2400000000	1.780235837	2.3561944902	-0.0602067759916678	0.0119625733137723	0.670181342286259	0.397242879378031	-2.14162909354096	0.00376795903559824	0.606944936765161
2400000000	1.780235837	2.4085543678	-0.0674679668559702	-0.0111754487836086	0.601058657456956	0.5371248878629	-1.84122551087743	0.00467681720719335	0.649774654865691
2400000000	1.780235837	2.4609142453	-0.0696761733743517	-0.0357847040402356	0.494080258034001	0.624792845270175	-1.93401733853246	0.00613531417933997	0.634481400879746
2400000000	1.780235837	2.5132741229	-0.0668210202177812	-0.0588615889181013	0.359276615428699	0.656606078418574	-2.45543896167038	0.00792973539290867	0.56021122861012
2400000000	1.780235837	2.5656340004	-0.0593827694221758	-0.0773822482604835	0.208716757959455	0.636072660944076	-3.39451880839807	0.0095143256500944	0.448151115053583
2400000000	1.780235837	2.617993878	-0.0482527810285295	-0.0887418338609413	0.0554060956225953	0.572807525159605	-4.66759712026112	0.0102034439539901	0.331178296311612
2400000000	1.780235837	2.6703537556	-0.0346183155589886	-0.0911493852412126	-0.087855856369033	0.480694254016746	-6.05036826263016	0.0095066382019927	0.238785617343052
2400000000	1.780235837	2.7227136331	-0.0198305439638847	-0.0839152702466441	-0.20956717013233	0.375551751175237	-7.15811772455238	0.00743502305447087	0.18495751660806
2400000000	1.780235837	2.7750735107	-0.00527404706387564	-0.067583273512908	-0.300481956443939	0.272667952196533	-7.71516145853818	0.00459531443115251	0.164637218303428
2400000000	1.780235837	2.8274333882	0.00774747190194582	-0.0438827035180084	-0.354364850867096	0.184568773588595	-7.91489326710036	0.00198571498892087	0.159640079714057
2400000000	1.780235837	2.8797932658	0.0181000862755654	-0.015503699689527	-0.368485888023466	0.119342241897435	-8.22196950464488	0.000567977827245951	0.150024420373548
2400000000	1.780235837	2.9321531434	0.024880224667468	0.0142731657659583	-0.343817911953435	0.0797438762235771	-9.01728122908865	0.000822748840486207	0.124569842375181
2400000000	1.780235837	2.9845130209	0.027449596898865	0.0420384107721964	-0.284918923736241	0.063185118416099	-10.5704071498197	0.0025207083501621	0.0851711522922744
2400000000	1.780235837	3.0368728985	0.0254509726031327	0.0647365388902081	-0.199504135176324	0.0625712042116683	-13.1376043324562	0.00483857147392884	0.0437170555489513
2400000000	1.780235837	3.089232776	0.018812715479955	0.0800962901378864	-0.0977362848881975	0.0678287239484532	-16.7938743780057	0.00676933395758222	0.0141531171762224
2400000000	1.780235837	3.1415926536	0.00774882054078366	0.0869417218588558	0.00871326027577398	0.0678646268586362	-19.1007950482136	0.00761890721955592	0.00468152848329531
2400000000	1.8325957146	-3.1415926536	0.00819421786006567	0.090374331392388	0.00829577712263472	0.0632214425952413	-19.1007950482136	0.00823466498095939	0.00406577072189182
2400000000	1.8325957146	-3.089232776	-0.0079203688793312	0.087317532042885	0.107662922388199	0.0485634980228444	-16.6480693232447	0.00768708364524493	0.0139497181973822
2400000000	1.8325957146	-3.0368728985	-0.0263513469034921	0.077875380717038	0.188496713749569	0.0117154057979914	-13.7235531925513	0.0067589684054518	0.0356682618273986
2400000000	1.8325957146	-2.9845130209	-0.0461331208673524	0.0643426778773824	0.241215466141235	-0.0502118988078431	-11.7409129208469	0.00626824503739434	0.0607061358876224
2400000000	1.8325957146	-2.9321531434	-0.0661592714979036	0.0494518891711514	0.259016030331612	-0.135144441803899	-10.3538278917345	0.00682253854772916	0.085353324119234
2400000000	1.8325957146	-2.8797932658	-0.085190639003509	0.0359326940455157	0.23860549821439	-0.23614748157137	-9.16329641935911	0.00854860347519483	0.112698216830638
2400000000	1.8325957146	-2.8274333882	-0.101886169699989	0.0260785641546748	0.180603896264983	-0.342294171441603	-7.93595269419286	0.0110608830845044	0.149783067148986
2400000000	1.8325957146	-2.7750735107	-0.114867597328821	0.021388370620302	0.0895621411071366	-0.440166328535736	-6.66714379213127	0.0136520273138876	0.201767773896324
2400000000	1.8325957146	-2.7227136331	-0.122822002421411	0.0223392770151748	-0.0264225005454918	-0.515763608506632	-5.49297527876855	0.0155842875763658	0.266710248394859
2400000000	1.8325957146	-2.6703537556	-0.124637055191415	0.0283264802367041	-0.156468183912595	-0.556542676854362	-4.55239090803955	0.0163367850093882	0.334222043737124
2400000000	1.8325957146	-2.617993878	-0.119554141013716	0.0377789666347277	-0.287979133022061	-0.553294540944384	-3.92773150643786	0.0157204429535154	0.389066830094995
2400000000	1.8325957146	-2.5656340004	-0.107316634687414	0.0484325367666648	-0.407919122959926	-0.501596411289573	-3.64657480770031	0.0138625706982862	0.417996970694974
2400000000	1.8325957146	-2.5132741229	-0.0882861819691653	0.0577163593212578	-0.504154689762732	-0.402638665807698	-3.69149758361368	0.0111256280599931	0.41628984641316
2400000000	1.8325957146	-2.4609142453	-0.0635002552355151	0.0631912290891722	-0.566722627050938	-0.263317205670356	-3.99532550661148	0.00802541384877581	0.390510486813561
2400000000	1.8325957146	-2.4085543678	-0.0346499254559871	0.0629694146459601	-0.588881080915513	-0.0955831363887597	-4.42393164881104	0.00516576451496032	0.355917063422135
2400000000	1.8325957146	-2.3561944902	-0.00396721158198215	0.0560488149329066	-0.567825518282678	0.0848592626038121	-4.77837403099567	0.00315720842311943	0.329626913662655
2400000000	1.8325957146	-2.3038346126	0.0259749259656515	0.0425076494093656	-0.504987786550405	0.260332279501415	-4.87759785782274	0.00248159703723062	0.32278556031548
2400000000	1.8325957146	-2.2514747351	0.0525320652727125	0.0235279291865209	-0.405884037165885	0.413211560407196	-4.70058102461793	0.00331318133362247	0.335485645280227
2400000000	1.8325957146	-2.1991148575	0.0732960091470706	0.00124298607443307	-0.279529512170823	0.527945121178666	-4.41007612259709	0.00537384997126869	0.356862799150815
2400000000	1.8325957146	-2.14675498	0.0863999254922697	-0.0215679270519925	-0.137488393139644	0.592819390842664	-4.22200384135315	0.00793012260238983	0.370337888407189
2400000000	1.8325957146	-2.0943951024	0.0907765579130208	-0.0418909048939653	0.00733141476248847	0.601267203707497	-4.29957918418268	0.00999523137937127	0.361575999896652
2400000000	1.8325957146	-2.0420352248	0.0863284089860989	-0.0569309011354889	0.142000908946007	0.552576097786653	-4.73404456317502	0.01069372170217	0.325504601986617
2400000000	1.8325957146	-1.9896753473	0.0739789483299449	-0.0645373478485623	0.25486192825089	0.451932413364316	-5.54651992725573	0.00963795406333098	0.269197508721057
2400000000	1.8325957146	-1.9373154697	0.0555896889389136	-0.0635362601444684	0.336648239780614	0.309816916566883	-6.64651180083816	0.00712706986947074	0.209318559138397
2400000000	1.8325957146	-1.8849555922	0.0337471727108235	-0.0539179409978394	0.381320413619419	0.140840954755476	-7.71375240885566	0.00404601602742064	0.165241432379319
2400000000	1.8325957146	-1.8325957146	0.0114435933721754	-0.0368519548538884	0.386537013305663	-0.0378297252017624	-8.17211783406173	0.00148902240582073	0.150841950764103
2400000000	1.8325957146	-1.780235837	-0.00830817367676785	-0.0145277850668067	0.353730128378652	-0.208278898637569	-7.72665674308774	0.00028008228879067	0.168505103340456
2400000000	1.8325957146	-1.7278759595	-0.0228728102055613	0.0101537151322173	0.287800073291279	-0.3536725259061	-6.80811877941057	0.000626263377685848	0.207913137767267
2400000000	1.8325957146	-1.6755160819	-0.0303477330049445	0.0339905060304173	0.196485980940299	-0.459929227118011	-5.98223967097301	0.00207633939874323	0.250141634663442
2400000000	1.8325957146	-1.6231562044	-0.0298233442259528	0.0539288270173869	0.0895008633685886	-0.517065082703873	-5.54139880390104	0.00379775024429091	0.275366704295286
2400000000	1.8325957146	-1.5707963268	-0.0215090070014518	0.0674846748112152	-0.0224619203212514	-0.520091244483286	-5.59065334385846	0.00501681871656397	0.270999440452691
2400000000	1.8325957146	-1.5184364492	-0.00670425997976618	0.0730755539247631	-0.128740207784156	-0.469393607160158	-6.15665615607436	0.00538498368328725	0.236904399543132
2400000000	1.8325957146	-1.4660765717	0.0123827855988197	0.0702156575328293	-0.219632117764848	-0.370577541007676	-7.19764208654038	0.0050835719419539	0.185565981053168
2400000000	1.8325957146	-1.4137166941	0.0329453293989256	0.059549371113985	-0.287163165365008	-0.233812183571898	-8.48439117346712	0.00463152232927482	0.13713082072911
2400000000	1.8325957146	-1.3613568166	0.0519722554352953	0.0427230057109781	-0.325639488600293	-0.0727537744508986	-9.36064381269922	0.00452637055201185	0.111334188232713
2400000000	1.8325957146	-1.308996939	0.0666703278709754	0.022118976236822	-0.331964721772369	0.0968371104278062	-9.04788148442438	0.00493418172818846	0.119578002457414
2400000000	1.8325957146	-1.2566370614	0.0748531176019955	0.000496473568935637	-0.305724898871992	0.258645786628275	-7.79974089214067	0.00560323570074282	0.160365356730849
2400000000	1.8325957146	-1.2042771839	0.0752403661806389	-0.0194049178753086	-0.249066557811984	0.397371322036308	-6.45938103307912	0.0060376635407441	0.219938117797194
2400000000	1.8325957146	-1.1519173063	0.0676248378555288	-0.0352389224179915	-0.166406016444014	0.500163814147076	-5.47187045046465	0.00581490034816778	0.277854803290916
2400000000	1.8325957146	-1.0995574288	0.0528835748802688	-0.0453498871613783	-0.0640124010180863	0.557796852066232	-4.94730335191513	0.00485328475766674	0.315234915659098
2400000000	1.8325957146	-1.0471975512	0.0328337944385607	-0.0489540404554442	0.0504951840863903	0.56546627410303	-4.87080344332286	0.00347455613414693	0.322301870763881
2400000000	1.8325957146	-0.9948376736	0.00995683507596906	-0.0461845581853988	0.168702397289969	0.52314140140742	-5.16598759696308	0.00223215197951054	0.302137424717902
2400000000	1.8325957146	-0.9424777961	-0.0129670116648428	-0.0380020173926145	0.281979971702751	0.435437387333968	-5.674624626283	0.00161229671742474	0.269118422729716
2400000000	1.8325957146	-0.8901179185	-0.0332572531860871	-0.0259921952079538	0.382069139481053	0.31102404600396	-6.11731041697838	0.00178163910121188	0.242712784536466
2400000000	1.8325957146	-0.837758041	-0.0487059528827551	-0.0120890497240071	0.461653811110203	0.161633604475929	-6.16601041355766	0.00251841496944668	0.239249663408456
2400000000	1.8325957146	-0.7853981634	-0.0578700534320068	0.00173020247955532	0.514898727581014	0.000772732321121727	-5.71099006568039	0.00335193668484358	0.265121296779787
2400000000	1.8325957146	-0.7330382858	-0.0602422359295465	0.0137298180481873	0.537926600417347	-0.157721855222914	-4.9749252119528	0.00381763489342747	0.314241211051522
2400000000	1.8325957146	-0.6806784083	-0.0562787442738223	0.0226384583247022	0.529199374198428	-0.301124470892893	-4.26655203311716	0.00367979685235756	0.370727924622533
2400000000	1.8325957146	-0.6283185307	-0.0472849651104808	0.0277813879022573	0.489762205508999	-0.419095073101393	-3.7828858614349	0.00300767343927507	0.415507698242901
2400000000	1.8325957146	-0.5759586532	-0.0351812485326298	0.0291094652752395	0.423306823898136	-0.504639934055233	-3.60578050671849	0.00208508121692504	0.433850130201998
2400000000	1.8325957146	-0.5235987756	-0.0221890787723968	0.0271297814916075	0.336016396193371	-0.554645269902089	-3.74927635956541	0.00122838026055	0.420538393935542
2400000000	1.8325957146	-0.47123889804	-0.0104885621669776	0.0227581109552194	0.236168419222377	-0.56992112077704	-4.18831673654878	0.000627941550580631	0.380585606145754
2400000000	1.8325957146	-0.41887902048	-0.00190073199276048	0.0171242254044784	0.133495359465203	-0.554753808227018	-4.86956085016547	0.000296851877811687	0.325572798741123
2400000000	1.8325957146	-0.36651914292	0.00235781284133526	0.0113660664264245	0.0383326525609917	-0.516029623705598	-5.72042344235021	0.00013474674740466	0.267755964794103
2400000000	1.8325957146	-0.31415926536	0.0018137266758947	0.00644734454636544	-0.0393835915504379	-0.46205141715363	-6.67384955022166	4.48578561544002E-5	0.21504257937709
2400000000	1.8325957146	-0.2617993878	-0.00324672948447332	0.00302601490561315	-0.0911763790120489	-0.40121480466324	-7.71327267028811	1.96980185543414E-5	0.169286451570711
2400000000	1.8325957146	-0.20943951024	-0.0118795626077123	0.00138988755354953	-0.111029712873682	-0.340734407701039	-8.90858364745832	0.000143055795162068	0.12842753373219
2400000000	1.8325957146	-0.15707963268	-0.0226802089320063	0.00146258805644425	-0.0962074477333778	-0.285608015268985	-10.3931834627681	0.000516531041022312	0.0908278113852594
2400000000	1.8325957146	-0.10471975512	-0.0340388001687231	0.00287060161308696	-0.047770749051049	-0.237976497558752	-12.2125751196403	0.00116688027054732	0.058914857855229
2400000000	1.8325957146	-0.05235987756	-0.0444087685108611	0.00505237333663803	0.0292997130709947	-0.196982427263501	-13.8029934258907	0.00199766519698402	0.0396605498366631
2400000000	1.8325957146	-4.4408920985E-16	-0.0525441274336201	0.00738494160418029	0.126429895888878	-0.159157397498616	-13.5525604991095	0.00281542269025766	0.041315595753005
2400000000	1.8325957146	0.05235987756	-0.0576682798657158	0.00930302916685677	0.232226985946813	-0.119286934628704	-11.4526338420738	0.00341217685434991	0.068158745775054
2400000000	1.8325957146	0.10471975512	-0.0595506234024963	0.0103896440850694	0.333644130661107	-0.0716246059488468	-9.20447187438495	0.00365422145184036	0.116448490101933
2400000000	1.8325957146	0.15707963268	-0.0584840846209914	0.0104249382483911	0.417420926524946	-0.0112655455308699	-7.49833304492593	0.00352906749143805	0.174367142417052
2400000000	1.8325957146	0.20943951024	-0.0551740469155093	0.00938962308761473	0.471640058555237	0.0645453875847166	-6.3875810468287	0.00313234047476229	0.226610451892449
2400000000	1.8325957146	0.2617993878	-0.0505639643817547	0.00742868438695212	0.487213448066721	0.155397249014632	-5.78170514375299	0.0026118998457203	0.261525248978379
2400000000	1.8325957146	0.31415926536	-0.0456328099276269	0.00478863310630411	0.459107652556304	0.257180941624915	-5.54353524777172	0.00210528434891772	0.276921873370838
2400000000	1.8325957146	0.36651914292	-0.0412028375493625	0.00174571113400852	0.387140197852683	0.362167646281617	-5.48607127401272	0.00170072132948256	0.281042936806581
2400000000	1.8325957146	0.41887902048	-0.0377925590245277	-0.00145730989058017	0.276224525766274	0.459733801759207	-5.38973603488706	0.00143040126973959	0.287655157114777
2400000000	1.8325957146	0.47123889804	-0.0355401640508571	-0.0046516755084833	0.136006248091553	0.537667397879778	-5.10226139731965	0.00128474134579806	0.307583930262753
2400000000	1.8325957146	0.5235987756	-0.0342087129935217	-0.0077529284993475	-0.0200906515512417	0.583893135305839	-4.65256793487249	0.00123034394498913	0.341334827737036
2400000000	1.8325957146	0.5759586532	-0.0332688672294342	-0.0107411501081927	-0.176312133307939	0.588376298809857	-4.21940051541168	0.00122218983237645	0.377272637352783
2400000000	1.8325957146	0.6283185307	-0.0320405018172886	-0.0136188956599623	-0.316354109906448	0.544920217169832	-3.99865989127069	0.00121206807570061	0.397017965935118
2400000000	1.8325957146	0.6806784083	-0.0298638276360293	-0.0163601020389329	-0.425263210000557	0.452568775465814	-4.12483450019613	0.00115950113979876	0.385667294306604
2400000000	1.8325957146	0.7330382858	-0.0262655009029601	-0.0188656309150826	-0.491225594026768	0.31636643000719	-4.65420469397078	0.00104578856750752	0.341390302262445
2400000000	1.8325957146	0.7853981634	-0.0210864718827146	-0.0209398114402644	-0.507019389109775	0.147309628136706	-5.53382221816059	0.000883114999614341	0.278768787475024
2400000000	1.8325957146	0.837758041	-0.0145457271007059	-0.0222976061676977	-0.470944187245301	-0.0385649319783483	-6.49782145053822	0.000708761417697961	0.223275681478632
2400000000	1.8325957146	0.8901179185	-0.00722622983207481	-0.022604820478649	-0.38710399590852	-0.22188368487818	-6.99741410663817	0.000563196306457917	0.199081873263463
2400000000	1.8325957146	0.9424777961	1.59527724849865E-5	-0.0215456240329363	-0.264999967856711	-0.382237573298753	-6.63951219897662	0.000464214169459592	0.216330545405377
2400000000	1.8325957146	0.9948376736	0.00620378447104411	-0.0189043073376438	-0.118475667274991	-0.500788298454318	-5.76391660510148	0.000395859777679261	0.264825403605026
2400000000	1.8325957146	1.0471975512	0.0104252859894385	-0.0146433001875219	0.035860906444494	-0.562825597260053	-4.97051806682321	0.000323112828343462	0.318058657542156
2400000000	1.8325957146	1.0995574288	0.0120191388914717	-0.00895822636452587	0.18054862702392	-0.559910534625482	-4.60519514070717	0.000224709519290574	0.346097613504816
2400000000	1.8325957146	1.1519173063	0.0107247562639503	-0.00229365230179331	0.299286702553932	-0.491281938578007	-4.80105417667973	0.000120281237802663	0.33093047349857
2400000000	1.8325957146	1.2042771839	0.00676724218060903	0.00469012896664712	0.378807546593324	-0.364294366139092	-5.58661029064833	6.77928764547964E-5	0.276205542556736
2400000000	1.8325957146	1.2566370614	0.000858596204028421	0.0111995815015797	0.410385677460073	-0.193784636427356	-6.85932423420835	0.000126167813252098	0.205968889579646
2400000000	1.8325957146	1.308996939	-0.00588902540966792	0.0164296838749797	0.39080659151537	-0.000412268996015037	-8.15210432357799	0.000304615132507482	0.152729961937586
2400000000	1.8325957146	1.3613568166	-0.0121267069918614	0.0197057487869526	0.322688193145041	0.191834105325761	-8.49356007800714	0.000535373557720944	0.140927993961346
2400000000	1.8325957146	1.4137166941	-0.0164837450594228	0.0206198836592265	0.21412795528268	0.358648735192115	-7.56523932063046	0.000696893453304082	0.174479696488445
2400000000	1.8325957146	1.4660765717	-0.0177993978614698	0.0191349274934439	0.0777308334644948	0.478541846304292	-6.27590034960503	0.000682964014410251	0.235044381135406
2400000000	1.8325957146	1.5184364492	-0.0153327097124494	0.0156321054614655	-0.0708544643767607	0.535669723028926	-5.33960459571794	0.00047945470828462	0.291962407292004
2400000000	1.8325957146	1.5707963268	-0.00891433280048087	0.0108869362692014	-0.214708864043715	0.52197077605488	-4.9654792895899	0.000197990710607382	0.318553387354276
2400000000	1.8325957146	1.6231562044	0.000986960516626123	0.00596989986648626	-0.337513947473328	0.438306027845657	-5.14187107987386	3.66137954772516E-5	0.306027838784866
2400000000	1.8325957146	1.6755160819	0.013296903101296	0.00208204625677746	-0.425305596769864	0.294436168827843	-5.72256489148198	0.000181142548700616	0.267577508157788
2400000000	1.8325957146	1.7278759595	0.0264653738275822	0.000348678921014886	-0.46791829383904	0.107826637394792	-6.35871965677804	0.000700537588823633	0.230574113441106
2400000000	1.8325957146	1.780235837	0.0386751642914289	0.001604038423179	-0.45997286936793	-0.0985656519667689	-6.52107094908065	0.00149834127223205	0.221290228302201
2400000000	1.8325957146	1.8325957146	0.0480990188679716	0.0062045299175825	-0.401320081816277	-0.299228630161793	-5.96969448923011	0.00235201180755966	0.250595581177526
2400000000	1.8325957146	1.8849555922	0.0531660799300514	0.0139062852713313	-0.296918486360694	-0.469358507395427	-5.06572604679278	0.00302001682517626	0.308457996007189
2400000000	1.8325957146	1.9373154697	0.052797108933614	0.0238346038958156	-0.156189073072466	-0.588009450713627	-4.27702692009246	0.00335562305461833	0.370150140675777
2400000000	1.8325957146	1.9896753473	0.0465726045986435	0.0345591058407722	0.00805648171244527	-0.640705971585285	-3.83070590815603	0.00336333929561528	0.410569048922627
2400000000	1.8325957146	2.0420352248	0.0348083756932431	0.0442713130993856	0.180978087325644	-0.621171559485027	-3.74915308125493	0.00317157218194579	0.418607174405109
2400000000	1.8325957146	2.0943951024	0.0185274902708674	0.0510436216593029	0.347203688065975	-0.531952638262117	-3.9096858609749	0.00294871920783514	0.403524010360642
2400000000	1.8325957146	2.14675498	-0.00066656636446227	0.053133271032642	0.492302111257754	-0.383872617299013	-4.06112603602678	0.00282358880134643	0.389719555060837
2400000000	1.8325957146	2.1991148575	-0.0207958331336233	0.0492847381769401	0.604090210106011	-0.194414022220169	-3.91919993239844	0.00286145209289104	0.402721793981749
2400000000	1.8325957146	2.2514747351	-0.0397617858630213	0.0389810083000225	0.673661139652703	0.0147261622948224	-3.39953902057886	0.00310051862310318	0.454036190934112
2400000000	1.8325957146	2.3038346126	-0.0556098331863649	0.022599302922509	0.696057849243581	0.220552749563464	-2.70233427190089	0.00360318203959865	0.533140044833604
2400000000	1.8325957146	2.3561944902	-0.0667667777380506	0.0014396373266565	0.670556175891473	0.401747433145842	-2.10767384442189	0.00445987516515455	0.611046585065469
2400000000	1.8325957146	2.4085543678	-0.0722192549751293	-0.0223867194212058	0.600560521684973	0.541292303755548	-1.8085956381871	0.00571678599560653	0.653670298311516
2400000000	1.8325957146	2.4609142453	-0.0716115153375968	-0.0462000238705922	0.493148307816041	0.62839237108622	-1.90214862979988	0.00726265133459015	0.638072225541186
2400000000	1.8325957146	2.5132741229	-0.0652541074336333	-0.0670958106100024	0.35832492116222	0.659457232084038	-2.42573194779756	0.00875994633837347	0.563280590073852
2400000000	1.8325957146	2.5656340004	-0.0540487623847625	-0.082341855282693	0.208067836742123	0.638043276743102	-3.37154470902099	0.00970144984672048	0.450391447683621
2400000000	1.8325957146	2.617993878	-0.0393467858054342	-0.0897700238733928	0.0552473534064661	0.573809480186902	-4.6608004702686	0.00960682673944823	0.332309589610782
2400000000	1.8325957146	2.6703537556	-0.0227666436457332	-0.0881030420089599	-0.0874869135172624	0.480679525510386	-6.07325496378968	0.00828046607412436	0.238706766281667
2400000000	1.8325957146	2.7227136331	-0.00600000175901011	-0.0771640823385062	-0.208768455253141	0.374510612898311	-7.21628831767876	0.00599029562425189	0.183842467082251
2400000000	1.8325957146	2.7750735107	0.00936604087296268	-0.0579334855987339	-0.299447767446891	0.270629909302232	-7.78967992827988	0.00344401147525272	0.162909513237862
2400000000	1.8325957146	2.8274333882	0.0219887761753411	-0.0324395224194573	-0.353331168826753	0.181605555407383	-7.97622527968511	0.00153582889249172	0.157823492619303
2400000000	1.8325957146	2.8797932658	0.0308590934543682	-0.00349541585948027	-0.367671317549051	0.115571118547107	-8.25348980568274	0.000964501580856136	0.148538881190485
2400000000	1.8325957146	2.9321531434	0.0353376780629728	0.0256811067093609	-0.343371873512797	0.0753289791438314	-9.01401369263949	0.00190827073269989	0.12357869861854
2400000000	1.8325957146	2.9845130209	0.035145308783034	0.0519105581682637	-0.284886890823586	0.0583344647949107	-10.5308936825048	0.0039298987787955	0.0845634503460385
2400000000	1.8325957146	3.0368728985	0.0303213213027944	0.072490930934876	-0.199816155454212	0.0575277592983939	-13.0618289014297	0.00617431759335226	0.0432359390703958
2400000000	1.8325957146	3.089232776	0.0211675527234345	0.0855671438683221	-0.0982204157425277	0.0628549618584589	-16.7024023671995	0.00776980139808151	0.0135979962988633
2400000000	1.8325957146	3.1415926536	0.00819421786006567	0.090374331392388	0.00829577712263472	0.0632214425952413	-19.1007950482136	0.00823466498095939	0.00406577072189182
2400000000	1.8849555922	-3.1415926536	0.00861715539776649	0.0935592311654165	0.00785555582103483	0.0584049727521615	-19.1007950482136	0.0088275851034131	0.00347285059943812
2400000000	1.8849555922	-3.089232776	-0.00859928315159242	0.0891197753653536	0.10768071022769	0.0445200210296037	-16.6567797144934	0.00801628203189235	0.0135771676276161
2400000000	1.8849555922	-3.0368728985	-0.027311474905591	0.0791181269547216	0.18914183140268	0.0086596624799697	-13.6799630335457	0.00700559467434217	0.0358496221406268
2400000000	1.8849555922	-2.9845130209	-0.0466300660645539	0.0659100029669734	0.242575084626792	-0.0521650319911578	-11.6696543789388	0.0065184915522911	0.0615638622443338
2400000000	1.8849555922	-2.9321531434	-0.0656282922150074	0.0521371853269924	0.261068779696256	-0.135998717171158	-10.2836277174373	0.00702535883287955	0.0866525588042929
2400000000	1.8849555922	-2.8797932658	-0.0833119741242617	0.0403085976486427	0.241215325415614	-0.236029336475699	-9.12004507310303	0.00856566807688181	0.113894680892519
2400000000	1.8849555922	-2.8274333882	-0.0986037895543661	0.0324078308843686	0.18353610570025	-0.341440408724524	-7.93066158232593	0.0107729748171116	0.150267054805583
2400000000	1.8849555922	-2.7750735107	-0.110361073066715	0.0295876515065373	0.0925193221488564	-0.43889631409577	-6.69089720166824	0.0130549955701091	0.201189799497737
2400000000	1.8849555922	-2.7227136331	-0.117439184645096	0.0319987159208278	-0.0237508000658322	-0.514439418112973	-5.5279870372436	0.0148158799106868	0.265212015412181
2400000000	1.8849555922	-2.6703537556	-0.118801726206374	0.0387789992224237	-0.154350928701419	-0.555522695930583	-4.58361686267942	0.015617660930307	0.332429674884974
2400000000	1.8849555922	-2.617993878	-0.113666689542055	0.0482055177171869	-0.286594444516951	-0.5528872485401	-3.94625371581464	0.0152438882498319	0.387820685226222
2400000000	1.8849555922	-2.5656340004	-0.101666482949491	0.0579846570365288	-0.407319427899927	-0.502021225105985	-3.64885639951058	0.013698294206963	0.417934426801638
2400000000	1.8849555922	-2.5132741229	-0.0829921073954106	0.0656357578344801	-0.504253277684217	-0.403999735217008	-3.6786384332373	0.0111957425964379	0.417487154110689
2400000000	1.8849555922	-2.4609142453	-0.058489381706574	0.068907954246438	-0.567304785723065	-0.265594057621944	-3.97349512175726	0.00816931393084651	0.392374923348381
2400000000	1.8849555922	-2.4085543678	-0.0296789673126171	0.0661649119199896	-0.589638594053111	-0.0986394238484554	-4.40497894806212	0.00525863667012338	0.357403407534085
2400000000	1.8849555922	-2.3561944902	0.00131820585394206	0.0566769214651492	-0.56840905859765	0.0812505472635953	-4.77680307636643	0.00321401109344006	0.3296905093265
2400000000	1.8849555922	-2.3038346126	0.0319540301468142	0.040774026528517	-0.505068385614805	0.25645139501379	-4.90065342949851	0.00268358128197172	0.320861392152064
2400000000	1.8849555922	-2.2514747351	0.0595119531126662	0.0198352854964476	-0.405212974983689	0.409348605366376	-4.74050021115941	0.00393511111400977	0.331763835810529
2400000000	1.8849555922	-2.1991148575	0.0814222579481962	-0.00388545928004121	-0.277985993936284	0.524357702559897	-4.4506055332444	0.00664468088319946	0.352227213058637
2400000000	1.8849555922	-2.14675498	0.0955921043063259	-0.0275717368234525	-0.135106291212335	0.589698146916345	-4.24932682185763	0.00989805107717322	0.365997614401724
