#Parameters = {AL=32.6; AT=0; AW=1.5; C1=8e-13; Fdy=15.5; Gx=30; Gy=28; L1=4.6e-09; ST=1.5; ShT=0.035; Sx=30; Sy=30; b=1.5; d=1.5; d1=1; d2=5; h=3}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
2.4574000000000	-16.870814927978
2.4580000000000	-16.993158319960
2.4586000000000	-17.117167373224
2.4592000000000	-17.242886544173
2.4598000000000	-17.370362158269
2.4604000000000	-17.499642515031
2.4610000000000	-17.630778000444
2.4616000000000	-17.763821207386
2.4622000000000	-17.898827064783
2.4628000000000	-18.035852976249
2.4634000000000	-18.174958969051
2.4640000000000	-18.316207854320
2.4646000000000	-18.459665399549
2.4652000000000	-18.605400514500
2.4658000000000	-18.753485451786
2.4664000000000	-18.903996023513
2.4670000000000	-19.057011835540
2.4676000000000	-19.212616541094
2.4682000000000	-19.370898115631
2.4688000000000	-19.531949155127
2.4694000000000	-19.695867200168
2.4700000000000	-19.862755088543
2.4706000000000	-20.032721339344
2.4712000000000	-20.205880571946
2.4718000000000	-20.382353963690
2.4724000000000	-20.562269750528
2.4730000000000	-20.745763775483
2.4736000000000	-20.932980090377
2.4742000000000	-21.124071617012
2.4748000000000	-21.319200874819
2.4754000000000	-21.518540782942
2.4760000000000	-21.722275545807
2.4766000000000	-21.930601632508
2.4772000000000	-22.143728861783
2.4778000000000	-22.361881606038
2.4784000000000	-22.585300129808
2.4790000000000	-22.814242080303
2.4796000000000	-23.048984150230
2.4802000000000	-23.289823936098
2.4808000000000	-23.537082018596
2.4814000000000	-23.791104295559
2.4820000000000	-24.052264602497
2.4826000000000	-24.320967660687
2.4832000000000	-24.597652398443
2.4838000000000	-24.882795697343
2.4844000000000	-25.176916621748
2.4850000000000	-25.480581196638
2.4856000000000	-25.794407805045
2.4862000000000	-26.119073281206
2.4868000000000	-26.455319777433
2.4874000000000	-26.803962478613
2.4880000000000	-27.165898223836
2.4886000000000	-27.542115061955
2.4892000000000	-27.933702704541
2.4898000000000	-28.341863724528
2.4904000000000	-28.767925147503
2.4910000000000	-29.213349737266
2.4916000000000	-29.679745691868
2.4922000000000	-30.168872478821
2.4928000000000	-30.682638875240
2.4934000000000	-31.223086476883
2.4940000000000	-31.792347214570
2.4946000000000	-32.392555446800
2.4952000000000	-33.025681804346
2.4958000000000	-33.693233703059
2.4964000000000	-34.395731391072
2.4970000000000	-35.131813224668
2.4976000000000	-35.896749758843
2.4982000000000	-36.680079358463
2.4988000000000	-37.462125917573
2.4994000000000	-38.209619519784
2.5000000000000	-38.872068314214
2.5006000000000	-39.383211022700
2.5012000000000	-39.673704848755
2.5018000000000	-39.695883400828
2.5024000000000	-39.446896582424
2.5030000000000	-38.970242294062
2.5036000000000	-38.334201266839
2.5042000000000	-37.606280610132
2.5048000000000	-36.838987503555
2.5054000000000	-36.067405459322
2.5060000000000	-35.312521995448
2.5066000000000	-34.585645647497
2.5072000000000	-33.892016662418
2.5078000000000	-33.233289366209
2.5084000000000	-32.609102414249
2.5090000000000	-32.018027935241
2.5096000000000	-31.458128909455
2.5102000000000	-30.927278670747
2.5108000000000	-30.423338873913
2.5114000000000	-29.944254298781
2.5120000000000	-29.488099313278
2.5126000000000	-29.053096620323
2.5132000000000	-28.637620458553
2.5138000000000	-28.240191412854
2.5144000000000	-27.859467018035
2.5150000000000	-27.494230574855
2.5156000000000	-27.143379550019
2.5162000000000	-26.805914310466
2.5168000000000	-26.480927575536
2.5174000000000	-26.167594756348
2.5180000000000	-25.865165228915
2.5186000000000	-25.572954519481
2.5192000000000	-25.290337345238
2.5198000000000	-25.016741437460
2.5204000000000	-24.751642069201
2.5210000000000	-24.494557211005
2.5216000000000	-24.245043242707
2.5222000000000	-24.002691155566
2.5228000000000	-23.767123185630
2.5234000000000	-23.537989825823
2.5240000000000	-23.314967170484
2.5246000000000	-23.097754551720
2.5252000000000	-22.886072432089
2.5258000000000	-22.679660522606
2.5264000000000	-22.478276099056
2.5270000000000	-22.281692493071
2.5276000000000	-22.089697737425
2.5282000000000	-21.902093347666
2.5288000000000	-21.718693224423
2.5294000000000	-21.539322662744
2.5300000000000	-21.363817456511
2.5306000000000	-21.192023087440
2.5312000000000	-21.023793989485
2.5318000000000	-20.858992880562
2.5324000000000	-20.697490154477
2.5330000000000	-20.539163326787
2.5336000000000	-20.383896529052
2.5342000000000	-20.231580046587
2.5348000000000	-20.082109895353
2.5354000000000	-19.935387434154
2.5360000000000	-19.791319008699
2.5366000000000	-19.649815624488
2.5372000000000	-19.510792645791
2.5378000000000	-19.374169518308
2.5384000000000	-19.239869513318
2.5390000000000	-19.107819491379
2.5396000000000	-18.977949683835
2.5402000000000	-18.850193490554
2.5408000000000	-18.724487292489
2.5414000000000	-18.600770277786
2.5420000000000	-18.478984280293
2.5426000000000	-18.359073629438
2.5432000000000	-18.240985010523
2.5438000000000	-18.124667334603
2.5444000000000	-18.010071617159
2.5450000000000	-17.897150864885
2.5456000000000	-17.785859969936
2.5462000000000	-17.676155611064
2.5468000000000	-17.567996161122
2.5474000000000	-17.461341600434
2.5480000000000	-17.356153435615
2.5486000000000	-17.252394623420
2.5492000000000	-17.150029499264
2.5498000000000	-17.049023710073
2.5504000000000	-16.949344151152
2.5510000000000	-16.850958906795
2.5516000000000	-16.753837194368
2.5522000000000	-16.657949311629
2.5528000000000	-16.563266587065
2.5534000000000	-16.469761333028
2.5540000000000	-16.377406801516
2.5546000000000	-16.286177142376
2.5552000000000	-16.196047363823
2.5558000000000	-16.106993295077
2.5564000000000	-16.018991551017
2.5570000000000	-15.932019498708
2.5576000000000	-15.846055225684
2.5582000000000	-15.761077509880
2.5588000000000	-15.677065791118
2.5594000000000	-15.594000144037
2.5600000000000	-15.511861252392
2.5606000000000	-15.430630384641
2.5612000000000	-15.350289370735
2.5618000000000	-15.270820580044
2.5624000000000	-15.192206900355
2.5630000000000	-15.114431717887
2.5636000000000	-15.037478898244
2.5642000000000	-14.961332768274
2.5648000000000	-14.885978098778
2.5654000000000	-14.811400088013
2.5660000000000	-14.737584345956
2.5666000000000	-14.664516879284
2.5672000000000	-14.592184077024
2.5678000000000	-14.520572696857
2.5684000000000	-14.449669852012
2.5690000000000	-14.379462998748
2.5696000000000	-14.309939924374
2.5702000000000	-14.241088735790
2.5708000000000	-14.172897848509
2.5714000000000	-14.105355976159
2.5720000000000	-14.038452120411
2.5726000000000	-13.972175561338
2.5732000000000	-13.906515848166
2.5738000000000	-13.841462790409
2.5744000000000	-13.777006449360
2.5750000000000	-13.713137129932
2.5756000000000	-13.649845372816
2.5762000000000	-13.587121946958
2.5768000000000	-13.524957842329
2.5774000000000	-13.463344262983
2.5780000000000	-13.402272620373
2.5786000000000	-13.341734526935
2.5792000000000	-13.281721789912
2.5798000000000	-13.222226405414
2.5804000000000	-13.163240552699
2.5810000000000	-13.104756588670
2.5816000000000	-13.046767042575
2.5822000000000	-12.989264610900
2.5828000000000	-12.932242152455
2.5834000000000	-12.875692683626
2.5840000000000	-12.819609373813
2.5846000000000	-12.763985541018
2.5852000000000	-12.708814647598
2.5858000000000	-12.654090296161
2.5864000000000	-12.599806225614
2.5870000000000	-12.545956307339
2.5876000000000	-12.492534541505
2.5882000000000	-12.439535053512
2.5888000000000	-12.386952090545
2.5894000000000	-12.334780018251
2.5900000000000	-12.283013317528
2.5906000000000	-12.231646581421
2.5912000000000	-12.180674512117
2.5918000000000	-12.130091918041
2.5924000000000	-12.079893711051
2.5930000000000	-12.030074903718
2.5936000000000	-11.980630606696
2.5942000000000	-11.931556026179
2.5948000000000	-11.882846461436
2.5954000000000	-11.834497302424
2.5960000000000	-11.786504027477
2.5966000000000	-11.738862201070
2.5972000000000	-11.691567471649
2.5978000000000	-11.644615569525
2.5984000000000	-11.598002304843
2.5990000000000	-11.551723565604
2.5996000000000	-11.505775315750
2.6002000000000	-11.460153593304
2.6008000000000	-11.414854508576
2.6014000000000	-11.369874242405
2.6020000000000	-11.325209044474
2.6026000000000	-11.280855231653
2.6032000000000	-11.236809186410
2.6038000000000	-11.193067355258
2.6044000000000	-11.149626247245
2.6050000000000	-11.106482432497
2.6056000000000	-11.063632540791
2.6062000000000	-11.021073260183
2.6068000000000	-10.978801335661
2.6074000000000	-10.936813567842
2.6080000000000	-10.895106811711
2.6086000000000	-10.853677975384
2.6092000000000	-10.812524018913
2.6098000000000	-10.771641953125
2.6104000000000	-10.731028838488
2.6110000000000	-10.690681784008
2.6116000000000	-10.650597946163
2.6122000000000	-10.610774527860
2.6128000000000	-10.571208777419
2.6134000000000	-10.531897987588
2.6140000000000	-10.492839494585
2.6146000000000	-10.454030677160
2.6152000000000	-10.415468955688
2.6158000000000	-10.377151791283
2.6164000000000	-10.339076684933
2.6170000000000	-10.301241176662
2.6176000000000	-10.263642844712
2.6182000000000	-10.226279304746
2.6188000000000	-10.189148209070
2.6194000000000	-10.152247245877
2.6200000000000	-10.115574138511
2.6206000000000	-10.079126644745
2.6212000000000	-10.042902556086
2.6218000000000	-10.006899697087
2.6224000000000	-9.9711159246848
2.6230000000000	-9.9355491275489
2.6236000000000	-9.9001972254500
2.6242000000000	-9.8650581686422
2.6248000000000	-9.8301299372612
2.6250000000000	-9.8185336986806
2.6254000000000	-9.7954105407374
2.6260000000000	-9.7608980172227
2.6266000000000	-9.7265904330321
2.6272000000000	-9.6924858820979
2.6278000000000	-9.6585824854386
2.6284000000000	-9.6248783906386
2.6290000000000	-9.5913717713422
2.6296000000000	-9.5580608267587
2.6302000000000	-9.5249437811795
2.6308000000000	-9.4920188835068
2.6314000000000	-9.4592844067931
2.6320000000000	-9.4267386477923
2.6326000000000	-9.3943799265203
2.6332000000000	-9.3622065858266
2.6338000000000	-9.3302169909760
2.6344000000000	-9.2984095292390
2.6350000000000	-9.2667826094930
2.6356000000000	-9.2353346618320
2.6362000000000	-9.2040641371850
2.6368000000000	-9.1729695069436
2.6374000000000	-9.1420492625982
2.6380000000000	-9.1113019153820
2.6386000000000	-9.0807259959233
2.6392000000000	-9.0503200539058
2.6398000000000	-9.0200826577363
2.6404000000000	-8.9900123942198
2.6410000000000	-8.9601078682422
2.6416000000000	-8.9303677024600
2.6422000000000	-8.9007905369963
2.6428000000000	-8.8713750291445
2.6434000000000	-8.8421198530774
2.6440000000000	-8.8130236995641
2.6446000000000	-8.7840852756915
2.6452000000000	-8.7553033045932
2.6458000000000	-8.7266765251836
2.6464000000000	-8.6982036918980
2.6470000000000	-8.6698835744382
2.6476000000000	-8.6417149575236
2.6482000000000	-8.6136966406477
2.6488000000000	-8.5858274378400
2.6494000000000	-8.5581061774325
2.6500000000000	-8.5305317018313
2.6506000000000	-8.5031028672936
2.6512000000000	-8.4758185437088
2.6518000000000	-8.4486776143840
2.6524000000000	-8.4216789758348
2.6530000000000	-8.3948215375799
2.6536000000000	-8.3681042219402
2.6542000000000	-8.3415259638417
2.6548000000000	-8.3150857106230
2.6554000000000	-8.2887824218464
2.6560000000000	-8.2626150691130
2.6566000000000	-8.2365826358818
2.6572000000000	-8.2106841172917
2.6578000000000	-8.1849185199884
2.6584000000000	-8.1592848619535
2.6590000000000	-8.1337821723378
2.6596000000000	-8.1084094912977
2.6602000000000	-8.0831658698354
2.6608000000000	-8.0580503696409
2.6614000000000	-8.0330620629390
2.6620000000000	-8.0082000323379
2.6626000000000	-7.9834633706811
2.6632000000000	-7.9588511809030
2.6638000000000	-7.9343625758858
2.6644000000000	-7.9099966783211
2.6650000000000	-7.8857526205722
2.6656000000000	-7.8616295445407
2.6662000000000	-7.8376266015346
2.6668000000000	-7.8137429521395
2.6674000000000	-7.7899777660918
2.6680000000000	-7.7663302221549
2.6686000000000	-7.7427995079972
2.6692000000000	-7.7193848200725
2.6698000000000	-7.6960853635030
2.6704000000000	-7.6729003519640
2.6710000000000	-7.6498290075709
2.6716000000000	-7.6268705607684
2.6722000000000	-7.6040242502219
2.6728000000000	-7.5812893227103
2.6734000000000	-7.5586650330210
2.6740000000000	-7.5361506438475
2.6746000000000	-7.5137454256876
2.6752000000000	-7.4914486567444
2.6758000000000	-7.4692596228285
2.6764000000000	-7.4471776172624
2.6770000000000	-7.4252019407861
2.6776000000000	-7.4033319014649
2.6782000000000	-7.3815668145980
2.6788000000000	-7.3599060026296
2.6794000000000	-7.3383487950610
2.6800000000000	-7.3168945283643
2.6806000000000	-7.2955425458974
2.6812000000000	-7.2742921978209
2.6818000000000	-7.2531428410160
2.6824000000000	-7.2320938390038
2.6830000000000	-7.2111445618661
2.6836000000000	-7.1902943861674
2.6842000000000	-7.1695426948783
2.6848000000000	-7.1488888773000
2.6854000000000	-7.1283323289900
2.6860000000000	-7.1078724516890
2.6866000000000	-7.0875086532495
2.6872000000000	-7.0672403475644
2.6878000000000	-7.0470669544979
