#Parameters = {AL=32.6; AT=0; AW=1.5; C1=6e-13; Fdy=15.5; Gx=30; Gy=28; L1=4.6e-09; ST=1.5; ShT=0.035; Sx=30; Sy=30; b=1.5; d=1.5; d1=1; d2=5; h=3}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
2.2290000000000	-2.3246640598837
2.2300000000000	-2.3428684755943
2.2310000000000	-2.3612845126146
2.2320000000000	-2.3799146412805
2.2330000000000	-2.3987613611781
2.2340000000000	-2.4178272015966
2.2350000000000	-2.4371147219884
2.2360000000000	-2.4566265124340
2.2370000000000	-2.4763651941152
2.2380000000000	-2.4963334197940
2.2390000000000	-2.5165338742991
2.2400000000000	-2.5369692750183
2.2410000000000	-2.5576423723998
2.2420000000000	-2.5785559504592
2.2430000000000	-2.5997128272948
2.2440000000000	-2.6211158556115
2.2450000000000	-2.6427679232511
2.2460000000000	-2.6646719537324
2.2470000000000	-2.6868309067991
2.2480000000000	-2.7092477789774
2.2490000000000	-2.7319256041422
2.2500000000000	-2.7548674540933
2.2510000000000	-2.7780764391425
2.2520000000000	-2.8015557087101
2.2530000000000	-2.8253084519333
2.2540000000000	-2.8493378982865
2.2550000000000	-2.8736473182132
2.2560000000000	-2.8982400237716
2.2570000000000	-2.9231193692934
2.2580000000000	-2.9482887520568
2.2590000000000	-2.9737516129753
2.2600000000000	-2.9995114373021
2.2610000000000	-3.0255717553516
2.2620000000000	-3.0519361432389
2.2630000000000	-3.0786082236382
2.2640000000000	-3.1055916665613
2.2650000000000	-3.1328901901579
2.2660000000000	-3.1605075615379
2.2670000000000	-3.1884475976180
2.2680000000000	-3.2167141659936
2.2690000000000	-3.2453111858378
2.2700000000000	-3.2742426288288
2.2710000000000	-3.3035125201077
2.2720000000000	-3.3331249392678
2.2730000000000	-3.3630840213789
2.2740000000000	-3.3933939580466
2.2750000000000	-3.4240589985100
2.2760000000000	-3.4550834507797
2.2770000000000	-3.4864716828180
2.2780000000000	-3.5182281237645
2.2790000000000	-3.5503572652092
2.2800000000000	-3.5828636625147
2.2810000000000	-3.6157519361926
2.2820000000000	-3.6490267733346
2.2830000000000	-3.6826929291024
2.2840000000000	-3.7167552282794
2.2850000000000	-3.7512185668872
2.2860000000000	-3.7860879138696
2.2870000000000	-3.8213683128487
